FieldType,OriginalValue,AnonymizedValue,Index
Tags,"ur-favorite, シーズン商品, シール, 数量限定, 春セール, 最大15％OFF, 柄物, 母の日&父の日アイテム",一般顧客,1526
Tags,"H105, nwカットケーキ箱, oroshi1, ur-favorite, カットケーキ箱, クリスマス特集, ケーキ箱4号, タルト&カットケーキ, ナチュラルホワイト, バレンタイン&ホワイトデー特集, ホワイトカラー, 保冷剤, 保冷剤スペース付, 軽くてエコ、白の新定番「ナチュラルホワイト」",一般顧客,1529
Tags,"ur-favorite, シフォンケーキ箱, デコ箱5号, ホワイトカラー, ホールケーキ5号, ホールケーキ箱, 大ロットまとめ買い, 手提げ付ホールケーキ&タルト箱, 白ムジデコ箱",一般顧客,1533
Tags,"シーズン商品, シール, ピンク, マット, ラッピングアイテム, 数量限定, 春セール, 最大15％OFF, 母の日&父の日アイテム",一般顧客,1536
Tags,"シーズン商品, シール, ピンク, ラッピングアイテム, 数量限定, 春セール, 最大15％OFF, 母の日&父の日アイテム",一般顧客,1541
Tags,"シーズン商品, シール, ブルー, ラッピングアイテム, 数量限定, 母の日&父の日アイテム",一般顧客,1546
Tags,"シーズン商品, シール, ラッピングアイテム, 数量限定, 春セール, 最大15％OFF, 母の日&父の日アイテム",一般顧客,1555
Tags,"シーズン商品, シール, ブルー, ラッピングアイテム, 数量限定, 春セール, 最大15％OFF, 母の日&父の日アイテム",一般顧客,1558
Tags,"シーズン商品, シール, ラッピングアイテム, 数量限定, 春セール, 最大15％OFF, 柄物, 母の日&父の日アイテム",一般顧客,1562
Tags,"nw紙トレーリニューアル, ur-favorite, グレーカラー, グレー紙トレー, ナチュラルホワイト, ホールケーキ5号, ホールケーキトレー, ホールケーキトレー5号, マット, 数量限定, 最大20％OFF, 決算セール, 箱+トレー+ガゼット袋, 軽くてエコ、白の新定番「ナチュラルホワイト」",一般顧客,1566
Tags,"nw紙トレーリニューアル, グレーカラー, グレー紙トレー, ナチュラルホワイト, ホールケーキ4号, ホールケーキトレー, ホールケーキトレー4号, マット, 数量限定, 最大20％OFF, 決算セール, 箱+トレー+ガゼット袋, 軽くてエコ、白の新定番「ナチュラルホワイト」",一般顧客,1571
Tags,"nw紙トレーリニューアル, グレーカラー, グレー紙トレー, ナチュラルホワイト, ホールケーキ5号, ホールケーキトレー, ホールケーキトレー5号, マット, 数量限定, 最大20％OFF, 決算セール, 箱+トレー+ガゼット袋, 軽くてエコ、白の新定番「ナチュラルホワイト」",一般顧客,1575
Tags,"ur-favorite, テイクアウトパッケージ, バレンタイン&ホワイトデーアイテム, バレンタイン&ホワイトデー特集, プチギフト, ポリ袋, 小さめ手提げ袋, 手提げ袋, 見せるパッケージ, 透明",一般顧客,1584
Tags,"テイクアウトパッケージ, バレンタイン&ホワイトデーアイテム, バレンタイン&ホワイトデー特集, プチギフト, 小さめ手提げ袋, 手提げ袋, 見せるパッケージ",一般顧客,1592
Tags,"ur-favorite, テイクアウトパッケージ, バレンタイン&ホワイトデーアイテム, バレンタイン&ホワイトデー特集, プチギフト, 小さめ手提げ袋, 手提げ袋, 見せるパッケージ",一般顧客,1597
Tags,"テイクアウトパッケージ, バレンタイン&ホワイトデーアイテム, バレンタイン&ホワイトデー特集, ポリ袋, 小さめ手提げ袋, 手提げ袋, 最大20％OFF, 決算セール, 見せるパッケージ, 透明",一般顧客,1602
Tags,"ur-favorite, テイクアウトパッケージ, バレンタイン&ホワイトデーアイテム, バレンタイン&ホワイトデー特集, ポリ袋, 小さめ手提げ袋, 手提げ袋, 最大20％OFF, 決算セール, 見せるパッケージ, 透明",一般顧客,1607
Tags,"お祝いギフト, アウトレットセール, シルバー, シール, ラッピングアイテム, 販売終了予定",一般顧客,1612
Tags,"お祝いギフト, アウトレットセール, ゴールド, シール, ラッピングアイテム, 販売終了予定",一般顧客,1617
Tags,"シーズン商品, シール, バレンタイン&ホワイトデーアイテム, バレンタイン&ホワイトデー特集, バレンタインシール, バレンタイン・ホワイトデーラッピング, ラッピングアイテム, 数量限定",一般顧客,1620
Tags,"シーズン商品, シール, バレンタイン&ホワイトデーアイテム, バレンタイン&ホワイトデー特集, バレンタインシール, バレンタイン・ホワイトデーラッピング, ブルー, ラッピングアイテム, 数量限定",一般顧客,1623
Tags,"シーズン商品, シール, バレンタイン&ホワイトデーアイテム, バレンタイン&ホワイトデー特集, バレンタインシール, バレンタイン・ホワイトデーラッピング, ラッピングアイテム, 数量限定, 柄物",一般顧客,1631
Tags,"ur-favorite, 【エコクラフト&ナチュラルグレー】カット&タルト箱, 【クリスマス】プチギフト&カットケーキ箱アレンジ, カットケーキ箱, グレーカラー, ケーキ箱3号, タルト&カットケーキ, ナチュラルグレー, ナチュラルグレーカットケーキ箱, 保冷平袋アレンジ",一般顧客,1641
Tags,"テイクアウトパッケージ, ドリンクカップ, バレンタイン&ホワイトデー特集",一般顧客,1647
Tags,"お菓子の袋, クリスマスアイテム, クリスマス特集, シーズン商品, ラッピングアイテム, 数量限定, 透明",一般顧客,1658
Tags,"【クリスマス】ギフトアレンジ, 【クリスマス】デコ箱&タルト箱アレンジ, 【クリスマス】プチギフト&カットケーキ箱アレンジ, クリスマスアイテム, クリスマスシール, クリスマス特集, ゴールド, シーズン商品, シール, ラッピングアイテム, 数量限定",一般顧客,1665
Tags,"【クリスマス】ギフトアレンジ, 【クリスマス】デコ箱&タルト箱アレンジ, 【クリスマス】プチギフト&カットケーキ箱アレンジ, クリスマスアイテム, クリスマスシール, クリスマス特集, シーズン商品, シール, ラッピングアイテム, 数量限定, 柄物",一般顧客,1670
Tags,"【クリスマス】ギフトアレンジ, 【クリスマス】デコ箱&タルト箱アレンジ, 【クリスマス】プチギフト&カットケーキ箱アレンジ, アウトレットセール, クリスマスアイテム, クリスマスシール, クリスマス特集, グリーン, シーズン商品, シール, ラッピングアイテム, 数量限定, 販売終了予定",一般顧客,1677
Tags,"エコクラフト, エコクラフトホールケーキ箱, クラフトカラー, クラフトデコ箱&透明バッグ, クリスマスアイテム, クリスマスデコ箱, クリスマス特集, クリスマス限定デザイン, シーズン商品, デコ箱6号, ホールケーキ6号, ホールケーキ箱, 手提げ付ホールケーキ&タルト箱, 数量限定, 最大20％OFF, 決算セール",一般顧客,1686
Tags,"ur-favorite, アイボリーデコ箱, クリスマスアイテム, クリスマス特集, デコ箱6号, ホワイトカラー, ホールケーキ6号, ホールケーキ箱, マット, ルージュ&アイボリー, 保冷剤, 保冷剤スペース付",一般顧客,1689
Tags,"アイボリーデコ箱, クリスマスアイテム, クリスマス特集, デコ箱5号, ホワイトカラー, ホールケーキ5号, ホールケーキ箱, マット, ルージュ&アイボリー, 保冷剤, 保冷剤スペース付",一般顧客,1694
Tags,"テイクアウトパッケージ, バイオマスプラスチックレジ袋, 手提げ袋, 環境配慮ポリ袋",一般顧客,1698
Tags,"環境配慮ポリ袋, 透明",一般顧客,1704
Tags,"クリスマスアイテム, クリスマス特集, クリスマス限定デザイン, シーズン商品, マット, ルージュ&アイボリー, ルージュデコ箱, レッドカラー, ロールケーキ箱, ロールケーキ箱H150, 手提げ付カット&ロールケーキ箱, 数量限定",一般顧客,1723
Tags,"クリスマスアイテム, クリスマス特集, クリスマス限定デザイン, シーズン商品, デコ箱6号, ホールケーキ6号, ホールケーキ箱, マット, ルージュ&アイボリー, ルージュデコ箱, レッドカラー, 保冷剤, 保冷剤スペース付, 数量限定, 最大20％OFF, 決算セール",一般顧客,1728
Tags,"クリスマスアイテム, クリスマス特集, クリスマス限定デザイン, シーズン商品, デコ箱5号, ホールケーキ5号, ホールケーキ箱, マット, ルージュ&アイボリー, ルージュデコ箱, レッドカラー, 保冷剤, 保冷剤スペース付, 数量限定",一般顧客,1732
Tags,"クリスマスアイテム, クリスマス特集, クリスマス限定デザイン, シーズン商品, デコ箱4号, ホールケーキ3号・4号, ホールケーキ4号, ホールケーキ箱, マット, ルージュ&アイボリー, ルージュデコ箱, レッドカラー, 保冷剤, 保冷剤スペース付, 数量限定",一般顧客,1736
Tags,"oroshi1, oroshi2, oroshi3, ur-favorite, カップ, グレーカラー, サマーキャンペーン, スペーサーセット, テイクアウトパッケージ, 耐水",一般顧客,1744
Tags,"ur-favorite, バイオマスプラスチックレジ袋, 手提げ袋, 環境配慮ポリ袋, 透明バッグ, 透明バッグ&保冷バッグ",一般顧客,1747
Tags,"バイオマスプラスチックレジ袋, 手提げ袋, 環境配慮ポリ袋, 透明, 透明バッグ, 透明バッグ&保冷バッグ",一般顧客,1752
Tags,"ur-favorite, テイクアウトパッケージ, バイオマスプラスチックレジ袋, 手提げ袋, 環境配慮ポリ袋, 透明, 透明バッグ, 透明バッグ&保冷バッグ",一般顧客,1757
Tags,"ur-favorite, テイクアウトパッケージ, バイオマスプラスチックレジ袋, 手提げ袋, 環境配慮ポリ袋, 見せるパッケージ, 透明, 透明バッグ, 透明バッグ&保冷バッグ",一般顧客,1762
Tags,"カップ, 透明",一般顧客,1772
Tags,"ur-favorite, カップ, 透明",一般顧客,1779
Tags,"nwロールケーキ箱, oroshi1, ur-favorite, ナチュラルホワイト, バレンタイン&ホワイトデーアイテム, パウンド・ロール用紙袋, ロールケーキ箱, 軽くてエコ、白の新定番「ナチュラルホワイト」",一般顧客,1784
Tags,"お祝いギフト, イエロー&ピンク, ギフトボックス, ギフトボックス&ギフトM, ギフトボックス&パウンドケーキ箱, ギフトボックスL, シーズン商品, バレンタイン&ホワイトデーアイテム, バレンタイン&ホワイトデー特集, レモンイエロー, 春セール, 最大15％OFF, 母の日&父の日アイテム, 焼き菓子用の箱",一般顧客,1788
Tags,"ur-favorite, 【クリスマス】ギフトアレンジ, お祝いギフト, ギフトボックス, ギフトボックス&ギフトM, ギフトボックス&パウンドケーキ箱, ギフトボックスL, クリスマスアイテム, クリスマス特集, シーズン商品, フランボワーズ, マット, レッドカラー, 数量限定, 母の日&父の日アイテム, 焼き菓子用の箱",一般顧客,1792
Tags,"【クリスマス】プチギフト&カットケーキ箱アレンジ, お祝いギフト, ギフトボックス&パウンドケーキ箱, ギフト発送_パウンドケーキ, クリスマスアイテム, クリスマス特集, テイクアウトパッケージ, バレンタイン&ホワイトデーアイテム, パウンドケーキ箱, パウンド・ロール用紙袋, レッドカラー, 最大20％OFF, 母の日&父の日アイテム, 決算セール, 焼き菓子用の箱",一般顧客,1796
Tags,"ur-favorite, カップ, カップケーキホルダー, サマーキャンペーン, 透明",一般顧客,1801
Tags,"カップ, カップケーキホルダー, サマーキャンペーン, 透明",一般顧客,1807
Tags,"ur-favorite, お祝いギフト, ギフトボックス, ギフトボックス&ギフトM, ギフトボックス&パウンドケーキ箱, ギフトボックスL, グレーカラー, サマーキャンペーン, マット, 母の日&父の日アイテム, 焼き菓子用の箱",一般顧客,1823
Tags,"ur-favorite, 【新色追加】パウンドケーキ箱&ギフトボックス, お祝いギフト, カップケーキホルダー, ギフトボックス, ギフトボックス&ギフトM, ギフトボックス&パウンドケーキ箱, ギフトボックスのみ, グレーカラー, サマーキャンペーン, テイクアウトパッケージ, ニュートラルグレー, ブルーグレー, 大ロットまとめ買い, 数量限定, 焼き菓子用の箱",一般顧客,1827
